全国地方公共団体コード,ID,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,標高,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,市区町村コード,地方公共団体名,災害種別_洪水,災害種別_崖崩れ、土石流及び地滑り,災害種別_高潮,災害種別_地震,災害種別_津波,災害種別_大規模な火事,災害種別_内水氾濫,災害種別_火山現象,指定避難所との重複,想定収容人数,対象となる町会・自治会,URL,画像,画像_ライセンス,備考
,,豊ヶ丘小学校校庭,,,132241.0,,多摩市豊ヶ丘2-4-1,,多摩市,,,,35.622051,139.455159,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,愛和小学校校庭,,,132241.0,,多摩市愛宕1-54,,多摩市,,,,35.633733,139.458009,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,多摩中学校校庭,,,132241.0,,多摩市関戸3-19-1,,多摩市,,,,35.613937,139.414608,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,
,,東愛宕中学校校庭,,,132241.0,,多摩市愛宕1-52,,多摩市,,,,35.624892,139.446996,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,
,,和田中学校校庭,,,132241.0,,多摩市和田234,,多摩市,,,,35.614845,139.429829,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,
,,諏訪中学校校庭,,,132241.0,,多摩市諏訪5-12-1,,多摩市,,,,35.620709,139.43935,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,
,,聖ヶ丘中学校校庭,,,132241.0,,多摩市聖ヶ丘2-17,,多摩市,,,,35.617239,139.425276,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,鶴牧中学校校庭,,,132241.0,,多摩市鶴牧6-5-1,,多摩市,,,,35.62238,139.433757,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,多摩永山中学校校庭,,,132241.0,,多摩市永山2-7-1,,多摩市,,,,35.61139,139.433276,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,落合中学校校庭,,,132241.0,,多摩市落合4-14,,多摩市,,,,35.625108,139.440291,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,青陵中学校校庭,,,132241.0,,多摩市貝取2-9-1,,多摩市,,,,35.644302,139.418362,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,旧西落合中学校グラウンド,,,132241.0,,多摩市落合2-29,,多摩市,,,,35.613693,139.448007,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,旧豊ヶ丘中学校校庭,,,132241.0,,多摩市豊ヶ丘4-4,,多摩市,,,,35.650594,139.447417,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,旧南豊ヶ丘小学校校庭,,,132241.0,,多摩市豊ヶ丘6-4,,多摩市,,,,35.651366,139.447034,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,市民活動・交流センター／多摩ふるさと資料館（旧北貝取小学校）グラウンド,,,132241.0,,多摩市貝取1-26-1,,多摩市,,,,35.652502,139.447451,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,帝京大学小学校グラウンド,,,132241.0,,多摩市和田1254-6,,多摩市,,,,35.649708,139.446936,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,都立永山高等学校校庭,,,132241.0,,多摩市永山5-22,,多摩市,,,,35.650731,139.456336,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,京王聖蹟桜ヶ丘ショッピングセンター　A館2階スカイプラザ,,,132241.0,,多摩市関戸1-11-1,,多摩市,,,,35.644903,139.433569,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
,,京王聖蹟桜ヶ丘ショッピングセンター　B館2階ガレリア、コリドール,,,132241.0,,多摩市関戸1-10-1,,多摩市,,,,35.631424,139.436564,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
,,京王聖蹟桜ヶ丘ショッピングセンター　せいせき立体駐車場3階から屋上階,,,132241.0,,多摩市関戸1-7-1,,多摩市,,,,35.641579,139.457042,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
,,ヴィータ聖蹟桜ヶ丘　2階歩行者専用通路,,,132241.0,,多摩市関戸4-72,,多摩市,,,,35.630275,139.450251,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
,,ブリリアタワー聖蹟桜ヶ丘ブルーミングレジデンス２階駐輪場,,,132241.0,,多摩市関戸1-20-1,,多摩市,,,,35.652748,139.449205,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
,,ドキわくランド聖蹟桜ヶ丘店立体駐車場２階から屋上,,,132241.0,,多摩市一ノ宮1-25-1,,多摩市,,,,35.651449,139.440917,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
,,アクアブルー多摩立体駐車場,,,132241.0,,多摩市南野3-15-2,,多摩市,,,,35.612125,139.414288,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,
,,総合福祉センター立体駐車場,,,132241.0,,多摩市南野3-15-1,,多摩市,,,,35.612574,139.412717,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,
,,ベルブ永山１階駐車場,,,132241.0,,多摩市永山1-5,,多摩市,,,,35.628251,139.448417,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,
,,稲城第一小学校,,,132250.0,,稲城市東長沼956,,稲城市,,,,35.640682,139.51186,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,稲城第二小学校,,,132250.0,,稲城市坂浜590,,稲城市,,,,35.625078,139.485555,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,稲城第三小学校,,,132250.0,,稲城市大丸100,,稲城市,,,,35.643066,139.499778,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,稲城第四小学校,,,132250.0,,稲城市押立1250,,稲城市,,,,35.644427,139.516371,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,平尾小学校,,,132250.0,,稲城市平尾3-1-3,,稲城市,,,,35.610958,139.48885,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,稲城第六小学校,,,132250.0,,稲城市大丸2110,,稲城市,,,,35.650137,139.498841,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,稲城第七小学校,,,132250.0,,稲城市矢野口1901-2,,稲城市,,,,35.635261,139.520586,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,向陽台小学校,,,132250.0,,稲城市向陽台3-2,,稲城市,,,,35.636991,139.488051,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,城山小学校,,,132250.0,,稲城市向陽台6-17,,稲城市,,,,35.642856,139.493574,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,長峰小学校,,,132250.0,,稲城市長峰2-8,,稲城市,,,,35.629334,139.482584,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,若葉台小学校,,,132250.0,,稲城市若葉台4-5,,稲城市,,,,35.626401,139.467845,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,稲城第一中学校,,,132250.0,,稲城市百村23,,稲城市,,,,35.640231,139.499286,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,稲城第二中学校,,,132250.0,,稲城市坂浜1340,,稲城市,,,,35.616235,139.481074,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,稲城第三中学校,,,132250.0,,稲城市矢野口3043,,稲城市,,,,35.636283,139.507563,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,稲城第四中学校,,,132250.0,,稲城市押立1768,,稲城市,,,,35.645763,139.51834,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,稲城第五中学校,,,132250.0,,稲城市向陽台3-1-1,,稲城市,,,,35.63811,139.489883,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,稲城第六中学校,,,132250.0,,稲城市若葉台3-11,,稲城市,,,,35.624282,139.4675,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,複合施設ふれんど平尾,,,132250.0,,稲城市平尾1-9-1,,稲城市,,,,35.613966,139.491853,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,公益社団法人九段盡性園,,,132250.0,,稲城市矢野口3750-11,,稲城市,,,,35.643957,139.520938,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,北緑地公園,,,132250.0,,稲城市東長沼2996,,稲城市,,,,35.651738,139.497528,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,大丸公園,,,132250.0,,稲城市大丸1097,,稲城市,,,,35.647113,139.487097,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,大丸第二公園,,,132250.0,,稲城市大丸3111-1,,稲城市,,,,35.650676,139.496761,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,平尾近隣公園,,,132250.0,,稲城市平尾3-7-20,,稲城市,,,,35.609841,139.49044,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,稲城中央公園野球場,,,132250.0,,稲城市向陽台4-1-1,,稲城市,,,,35.636614,139.486006,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,稲城中央公園総合グラウンド,,,132250.0,,稲城市長峰1-1,,稲城市,,,,35.633155,139.487124,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,城山公園,,,132250.0,,稲城市向陽台4-6,,稲城市,,,,35.64338,139.487662,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,吉方公園,,,132250.0,,稲城市東長沼1728,,稲城市,,,,35.638902,139.51043,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,若葉台公園,,,132250.0,,稲城市若葉台1-19-1,,稲城市,,,,35.626502,139.472625,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,都立若葉総合高等学校グラウンド,,,132250.0,,稲城市坂浜1434-3,,稲城市,,,,35.618287,139.479164,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,南山小学校,,,132250.0,,稲城市矢野口3635,,稲城市,,,,35.628979,139.508734,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,羽村東小学校,,,132276.0,,羽村市羽東2-18-1,,羽村市,,,,35.754324,139.31324,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,羽村西小学校,,,132276.0,,羽村市羽加美4-2-9,,羽村市,,,,35.76507,139.299592,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,富士見小学校,,,132276.0,,羽村市五ノ神4-9-5,,羽村市,,,,35.762145,139.317241,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,栄小学校,,,132276.0,,羽村市栄町2-17,,羽村市,,,,35.771685,139.312452,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,松林小学校,,,132276.0,,羽村市羽4122-2,,羽村市,,,,35.767798,139.330412,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,小作台小学校,,,132276.0,,羽村市小作台4-13-1,,羽村市,,,,35.77367,139.298468,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,武蔵野小学校,,,132276.0,,羽村市川崎693-1,,羽村市,,,,35.761274,139.332487,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,羽村第一中学校,,,132276.0,,羽村市羽中3-6-33,,羽村市,,,,35.761664,139.307547,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,羽村第二中学校,,,132276.0,,羽村市富士見平1-16,,羽村市,,,,35.764884,139.32434,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,羽村第三中学校,,,132276.0,,羽村市川崎697-1,,羽村市,,,,35.761924,139.334189,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,武蔵野公園,,,132276.0,,羽村市栄町2-5,,羽村市,,,,35.773776,139.310269,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,富士見公園,,,132276.0,,羽村市緑ヶ丘4-11,,羽村市,,,,35.768263,139.31626,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,あさひ公園,,,132276.0,,羽村市神明台3-31,,羽村市,,,,35.759523,139.327254,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,
,,総合グラウンド,,,132284.0,,あきる野市二宮東1-11-2,,あきる野市,,,,35.724583,139.323417,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,前田小学校校庭,,,132284.0,,あきる野市野辺92,,あきる野市,,,,35.723834,139.314488,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,東秋留小学校校庭,,,132284.0,,あきる野市野辺1123,,あきる野市,,,,35.724179,139.305688,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,秋多中学校校庭,,,132284.0,,あきる野市二宮334,,あきる野市,,,,35.730821,139.293987,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,東中学校校庭,,,132284.0,,あきる野市平沢200,,あきる野市,,,,35.732073,139.302778,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,都立秋留台高等学校校庭,,,132284.0,,あきる野市平沢153-4,,あきる野市,,,,35.732203,139.300677,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,都立秋留台公園,,,132284.0,,あきる野市二宮673-1,,あきる野市,,,,35.729384,139.301833,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,南秋留小学校校庭,,,132284.0,,あきる野市雨間810,,あきる野市,,,,35.720723,139.292842,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,市民球場,,,132284.0,,あきる野市原小宮353,,あきる野市,,,,35.736916,139.30036,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,草花小学校校庭,,,132284.0,,あきる野市草花3130,,あきる野市,,,,35.736809,139.305347,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,多西小学校校庭,,,132284.0,,あきる野市草花2885,,あきる野市,,,,35.741757,139.300131,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,御堂中学校校庭,,,132284.0,,あきる野市草花3322,,あきる野市,,,,35.740401,139.296495,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,西中学校校庭,,,132284.0,,あきる野市上代継190,,あきる野市,,,,35.729571,139.277865,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,西秋留小学校校庭,,,132284.0,,あきる野市上代継292,,あきる野市,,,,35.7233,139.276617,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,一の谷小学校校庭,,,132284.0,,あきる野市引田980,,あきる野市,,,,35.719953,139.272033,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,森の下公園,,,132284.0,,あきる野市伊奈851-2,,あきる野市,,,,35.729174,139.255819,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,増戸小学校校庭,,,132284.0,,あきる野市伊奈1173,,あきる野市,,,,35.727958,139.248462,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,増戸中学校校庭,,,132284.0,,あきる野市伊奈1181,,あきる野市,,,,35.728006,139.249695,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,山田グラウンド,,,132284.0,,あきる野市山田1-1,,あきる野市,,,,35.722576,139.257728,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,五日市小学校校庭,,,132284.0,,あきる野市五日市315,,あきる野市,,,,35.731485,139.222228,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,五日市中学校校庭,,,132284.0,,あきる野市五日市400,,あきる野市,,,,35.729975,139.221343,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,都立五日市高等学校校庭,,,132284.0,,あきる野市五日市894,,あきる野市,,,,35.729402,139.217807,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,小峰運動公園,,,132284.0,,あきる野市小峰台11,,あきる野市,,,,35.720769,139.235085,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,都立小峰公園,,,132284.0,,あきる野市留原284-1,,あきる野市,,,,35.720969,139.231356,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,小和田グラウンド,,,132284.0,,あきる野市小和田8,,あきる野市,,,,35.72235,139.225426,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,戸倉しろやまテラスグラウンド,,,132284.0,,あきる野市戸倉325,,あきる野市,,,,35.725794,139.20419,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,戸倉運動場,,,132284.0,,あきる野市戸倉611-1,,あきる野市,,,,35.729785,139.198689,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,小宮ふるさと自然体験学校校庭,,,132284.0,,あきる野市乙津1984,,あきる野市,,,,35.734037,139.183638,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,養沢センター,,,132284.0,,あきる野市養沢290-1,,あきる野市,,,,35.746571,139.185523,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,南秋留児童館,,,132284.0,,あきる野市雨間801-2,,あきる野市,,,,35.720718,139.292045,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,南秋留小学校体育館,,,132284.0,,あきる野市雨間810,,あきる野市,,,,35.720957,139.292756,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,鳥居場会館,,,132284.0,,あきる野市雨間999-2,,あきる野市,,,,35.71988,139.295942,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,いきいきセンター,,,132284.0,,あきる野市雨間1946,,あきる野市,,,,35.716627,139.291501,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,前田小学校体育館,,,132284.0,,あきる野市野辺92,,あきる野市,,,,35.723508,139.314667,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,前田児童館及び野辺地区会館,,,132284.0,,あきる野市野辺126-4,,あきる野市,,,,35.723102,139.313656,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,若竹児童館,,,132284.0,,あきる野市野辺1123,,あきる野市,,,,35.724115,139.306579,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,東秋留小学校体育館,,,132284.0,,あきる野市野辺1123,,あきる野市,,,,35.724377,139.305549,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,玉見会館,,,132284.0,,あきる野市小川東2-9-8,,あきる野市,,,,35.719227,139.320969,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,秋多中学校体育館,,,132284.0,,あきる野市二宮334,,あきる野市,,,,35.731259,139.293963,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,秋川体育館,,,132284.0,,あきる野市二宮683,,あきる野市,,,,35.730401,139.302241,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,中央公民館,,,132284.0,,あきる野市二宮683,,あきる野市,,,,35.7302,139.302391,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,二宮地区会館,,,132284.0,,あきる野市二宮1151,,あきる野市,,,,35.727374,139.313486,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,屋城小学校体育館,,,132284.0,,あきる野市二宮東1-12-1,,あきる野市,,,,35.723891,139.323125,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,屋城児童館,,,132284.0,,あきる野市二宮東1-13-1,,あきる野市,,,,35.724098,139.322229,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,東中学校体育館,,,132284.0,,あきる野市平沢200,,あきる野市,,,,35.732309,139.302788,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,農業会館,,,132284.0,,あきる野市平沢300-2,,あきる野市,,,,35.731834,139.309204,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,草花台会館,,,132284.0,,あきる野市草花1327-1,,あきる野市,,,,35.736278,139.313931,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,多西児童館,,,132284.0,,あきる野市草花2572,,あきる野市,,,,35.743132,139.299249,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,多西小学校体育館,,,132284.0,,あきる野市草花2885,,あきる野市,,,,35.742052,139.300204,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,草花小学校体育館,,,132284.0,,あきる野市草花3130,,あきる野市,,,,35.737118,139.305182,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,草花児童センター,,,132284.0,,あきる野市草花3130,,あきる野市,,,,35.736064,139.305021,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,御堂中学校体育館,,,132284.0,,あきる野市草花3322,,あきる野市,,,,35.740748,139.296504,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,御堂会館,,,132284.0,,あきる野市草花3482-16,,あきる野市,,,,35.73893,139.300374,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,
,,菅生交流会館,,,132284.0,,あきる野市菅生582,,あきる野市,,,,35.743846,139.289489,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,楓ヶ原会館,,,132284.0,,あきる野市引田512-2,,あきる野市,,,,35.723851,139.268499,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,一の谷児童館,,,132284.0,,あきる野市引田928,,あきる野市,,,,35.720134,139.27095,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,
,,一の谷小学校体育館,,,132284.0,,あきる野市引田980,,あきる野市,,,,35.720246,139.271916,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,
,,西中学校体育館,,,132284.0,,あきる野市上代継190,,あきる野市,,,,35.729928,139.277979,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,西秋留小学校体育館,,,132284.0,,あきる野市上代継292,,あきる野市,,,,35.723545,139.276516,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,若葉児童館,,,132284.0,,あきる野市上代継304-1,,あきる野市,,,,35.723123,139.277687,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,千代里会館,,,132284.0,,あきる野市上代継424,,あきる野市,,,,35.720812,139.277721,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,代継会館,,,132284.0,,あきる野市上代継693-1,,あきる野市,,,,35.718852,139.280213,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,
,,油平クラブハウス,,,132284.0,,あきる野市油平92-7,,あきる野市,,,,35.726636,139.287481,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,あきる野ルピア3・4Ｆ,,,132284.0,,あきる野市秋川1-8,,あきる野市,,,,35.729953,139.287087,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,五日市ファインプラザ,,,132284.0,,あきる野市伊奈859-3,,あきる野市,,,,35.729305,139.255303,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,増戸会館,,,132284.0,,あきる野市伊奈1157-5,,あきる野市,,,,35.727467,139.247608,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,増戸小学校体育館,,,132284.0,,あきる野市伊奈1173,,あきる野市,,,,35.728223,139.248587,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,増戸中学校体育館,,,132284.0,,あきる野市伊奈1181,,あきる野市,,,,35.728298,139.250071,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,五日市小学校体育館,,,132284.0,,あきる野市五日市315,,あきる野市,,,,35.732026,139.222161,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,五日市中学校体育館,,,132284.0,,あきる野市五日市400,,あきる野市,,,,35.730357,139.221028,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,
,,五日市地域交流センター,,,132284.0,,あきる野市五日市411,,あきる野市,,,,35.729354,139.21992,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,五日市会館,,,132284.0,,あきる野市五日市412,,あきる野市,,,,35.729779,139.22012,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,戸倉会館,,,132284.0,,あきる野市戸倉133-4,,あきる野市,,,,35.726096,139.204617,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,
,,アートスタジオ五日市,,,132284.0,,あきる野市戸倉300,,あきる野市,,,,35.726977,139.203992,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,
,,戸倉しろやまテラス体育館,,,132284.0,,あきる野市戸倉325,,あきる野市,,,,35.725888,139.203717,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,ふるさと工房五日市,,,132284.0,,あきる野市乙津671,,あきる野市,,,,35.723079,139.178986,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,小宮ふるさと自然体験学校2・3Ｆ,,,132284.0,,あきる野市乙津1984,,あきる野市,,,,35.734101,139.183363,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,小宮ふるさと自然体験学校体育館,,,132284.0,,あきる野市乙津1984,,あきる野市,,,,35.734231,139.184012,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,小宮会館,,,132284.0,,あきる野市乙津1997,,あきる野市,,,,35.733723,139.183046,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
,,国立大学法人東京大学大学院農学生命科学研究科附属生態調和農学機構,,,132292.0,,西東京市緑町1-1-1,,西東京市,,,,35.735701,139.540075,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,国立大学法人東京大学大学院農学生命科学研究科附属田無演習林,,,132292.0,,西東京市緑町1-1-8,,西東京市,,,,35.737337,139.537198,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,芝久保調節池,,,132292.0,,西東京市芝久保町1-18,,西東京市,,,,35.72251,139.523211,,,,,,,,,,,,,1.0,,,,,,,,,,,
,,向台調節池,,,132292.0,,西東京市向台町5-4,,西東京市,,,,35.721208,139.529977,,,,,,,,,,,,,1.0,,,,,,,,,,,
,,西東京いこいの森公園,,,132292.0,,西東京市緑町3-2,,西東京市,,,,35.741272,139.538736,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,文理台公園,,,132292.0,,西東京市東町1-4,,西東京市,,,,35.744273,139.56147,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
,,向台公園,,,132292.0,,西東京市向台町2-5,,西東京市,,,,35.720578,139.542434,,,,,,,,,,,,,1.0,,,,,,,,,,,
,,西原自然公園,,,132292.0,,西東京市西原町4-5,,西東京市,,,,35.73694,139.530581,,,,,,,,,,,,,1.0,,,,,,,,,,,
,,谷戸イチョウ公園,,,132292.0,,西東京市谷戸町2-12,,西東京市,,,,35.747693,139.542501,,,,,,,,,,,,,1.0,,,,,,,,,,,
